time [s], azimuth [degrees], elevation [degrees]
1755296522.784374, 166.1802452723835, 178.91265474456176, 
1755296523.52485, 166.17888685117885, 178.96096540010817, 
1755296524.2653258, 166.1775465169248, 179.0091781378459, 
1755296525.0058029, 166.17622416165636, 179.05729359301293, 
1755296525.746279, 166.17491968340437, 179.10531220171967, 
1755296526.4867558, 166.17363297463703, 179.15323465517244, 
1755296527.227232, 166.17236393501878, 179.20106138147167, 
1755296527.9677079, 166.17111245986007, 179.24879299861203, 
1755296528.708185, 166.16987844583304, 179.2964301197976, 
1755296529.4486609, 166.16866179582934, 179.34397316103806, 
1755296530.189137, 166.16746240669448, 179.3914227278284, 
1755296530.9296138, 166.16628017847512, 179.43877942046032, 
1755296531.67009, 166.16511501492857, 179.48604364386551, 
1755296532.4105659, 166.1639668172674, 179.53321599052023, 
1755296533.151043, 166.1628354867671, 179.5802970487288, 
1755296533.8915188, 166.16172092985107, 179.62728721213037, 
1755296534.631995, 166.1606230503449, 179.67418706103942, 
1755296535.3724718, 166.15954175192422, 179.7209971717181, 
1755296536.112948, 166.15847694299305, 179.76771792703792, 
1755296536.8534248, 166.1574285281202, 179.8143499585024, 
1755296537.593901, 166.1563964175183, 179.86089364181942, 
1755296538.3343768, 166.1553805178999, 179.90734953810875, 
1755296539.074854, 166.15438073756889, 179.95371820397764, 
